Y_01,Y_05,Y_07,Y_11
1.494,30.077,3.349,24.569
1.458,29.458,3.133,24.007
1.151,30.006,3.086,24.29
1.157,31.537,3.393,24.048
1.618,34.808,2.657,24.972
1.371,33.309,3.154,24.508
0.805,24.849,3.654,23.131
1.627,28.012,2.963,24.182
1.345,27.677,3.539,23.555
1.557,29.517,3.885,22.736
1.485,29.723,4.038,22.636
1.862,33.306,2.634,25.536
0.944,29.4,3.359,24.148
1.305,31.645,3.086,24.595
1.785,34.03,2.908,24.894
1.383,34.135,3.241,25.566
1.25,33.517,3.11,25.123
1.785,31.011,3.234,24.268
0.914,32.556,3.303,24.836
1.696,32.825,3.172,24.957
1.775,31.906,3.037,24.575
1.525,32.528,3.143,24.788
0.973,30.115,3.242,24.317
1.435,33.603,3.294,24.183
1.222,32.377,2.836,25.104
0.615,27.158,3.188,23.684
1.298,34.486,2.872,24.652
1.217,34.595,2.887,25.027
1.741,33.24,3.012,25.339
0.942,31.09,2.506,24.409
1.58,28.191,3.899,22.957
1.038,28.31,3.366,24.185
1.418,32.069,2.898,24.213
1.16,31.361,2.897,23.962
1.611,34.547,2.749,25.559
1.167,32.231,2.854,24.626
0.963,32.384,3.331,24.224
1.331,33.129,2.541,24.952
0.951,31.035,2.868,24.318
1.039,32.352,2.997,24.647
0.991,33.736,3.214,24.299
1.68,32.032,2.277,24.99
1.709,31.799,2.788,25.066
0.399,32.185,3.552,23.209
1.248,26.657,2.778,23.916
1.11,33.994,3.064,25.202
1.667,28.558,3.053,24.959
1.378,31.005,3.204,24.223
2.063,33.526,3.181,24.707
1.35,31.31,2.74,24.233
1.167,28.412,3.38,23.98
0.79,27.36,2.956,24.093
1.614,32.381,3.627,23.319
1.261,33.41,2.823,25.136
1.234,29.963,2.564,24.616
1.557,31.765,2.891,24.669
1.175,31.383,3.212,24.812
1.467,32.663,3.138,24.416
1.984,31.19,3.356,24.459
1.469,31.959,3.245,24.872
0.811,29.097,3.688,23.833
1.059,28.122,2.931,24.535
1.405,31.571,3.501,24.357
1.022,31.836,3.075,24.666
1.255,25.238,3.286,22.959
1.835,31.698,2.677,25.186
1.248,23.01,3.218,23.879
1.82,28.438,3.157,22.271
1.316,27.722,2.822,24.032
1.853,32.47,3.442,22.802
1.507,31.03,3.236,24.561
1.022,30.799,2.774,24.642
0.941,34.12,2.432,25.285
1.458,31.366,3.829,23.768
0.953,31.639,3.007,24.528
1.261,32.516,3.081,24.889
1.181,33.471,2.731,24.324
1.242,33.414,2.769,24.931
1.243,30.975,2.743,24.123
1.613,32.085,2.588,24.866
1.458,25.347,3.34,24.086
1.114,31.035,3.143,24.431
0.727,29.611,2.963,24.368
1.947,31.268,3.105,24.309
1.36,30.001,2.815,24.23
0.724,32.612,2.942,24.544
0.85,27.781,3.508,23.331
1.48,33.637,2.779,25.276
2.005,34.317,3.249,24.625
1.023,26.073,3.517,22.821
0.894,29.432,3.198,23.926
1.002,32.181,3.071,24.392
0.996,32.456,3.109,24.353
0.93,31.383,3.397,24.662
1.513,26.376,3.532,23.719
1.641,30.133,2.928,24.607
1.919,35.698,2.97,24.915
1.664,30.776,2.529,25.367
1.69,24.324,3.593,23.326
1.479,32.438,2.732,24.835
1.63,33.312,3.184,24.964
1.665,35.17,2.708,25.657
1.254,31.422,3.185,23.996
1.835,29.823,3.279,23.742
1.925,33.881,2.793,25.369
1.399,31.98,3.069,24.869
1.388,27.007,3.534,22.62
1.347,33.628,2.685,25.208
1.252,33.341,2.696,24.744
1.143,28.211,3.678,23.271
2.297,27.874,3.409,23.78
1.476,27.826,3.646,22.466
1.581,32.37,3.373,24.862
1.594,30.571,3.208,25.199
1.423,32.433,3.383,24.338
1.97,29.833,3.167,23.96
1.753,30.197,3.146,24.725
2.086,32.916,3.169,24.89
1.469,31.522,3.63,23.515
1.301,33.262,2.838,24.568
1.306,31.583,2.881,24.276
0.746,30.333,3.097,23.637
0.624,27.157,3.671,21.896
1.45,26.97,3.746,21.839
1.256,31.874,2.733,24.858
1.428,30.276,3.858,24.051
1.517,32.31,2.745,24.69
1.519,31.989,3.879,23.612
1.481,32.22,2.951,24.648
1.152,32.839,3.465,24.61
1.566,34.955,2.911,24.918
1.476,31.817,3.158,24.884
1.092,30.843,3.121,23.728
1.975,28.144,3.413,23.639
1.077,30.929,3.077,24.32
1.266,31.84,3.223,24.574
1.511,28.4,3.251,23.628
1.405,32.51,2.535,24.316
1.271,30.43,3.579,23.844
1.302,29.929,2.597,24.587
1.265,34.515,2.645,25.445
1.401,32.797,2.739,25.408
1.311,34.428,2.841,25.02
1.05,28.966,3.024,23.899
1.287,30.47,3.197,24.474
1.057,29.211,3.557,23.366
0.835,30.903,2.941,23.341
1.188,28.688,3.31,23.94
0.842,28.267,4.283,22.567
1.533,32.43,2.723,25.13
1.917,34.946,2.624,24.417
1.476,33.556,3.088,25.071
1.412,29.352,3.454,23.909
1.126,32.773,3.012,24.926
1.575,27.486,3.244,24.154
1.129,29.436,3.551,24.37
1.311,31.657,2.701,25.056
1.341,28.678,3.184,24.306
1.628,30.853,3.464,24.869
2.107,32.2,3.44,24.743
1.482,31.564,2.961,23.916
1.153,30.664,3.925,23.233
1.734,29.841,3.22,23.545
1.844,26.949,3.386,23.469
1.7,28.206,3.433,23.883
1.26,28.39,3.534,24.216
1.843,30.203,3.784,24.688
1.555,31.701,3.327,25.207
1.62,28.844,3.692,23.427
1.84,27.696,3.45,24.535
1.469,32.861,2.998,25.211
1.145,33.467,2.188,25.403
0.99,28.014,3.824,23.171
1.717,27.612,3.689,23.974
1.611,28.096,3.722,23.924
1.632,31.18,3.375,24.973
1.01,32.563,2.733,24.98
1.332,31.935,2.911,24.48
1.132,34.377,2.779,25.438
1.687,34.943,2.656,25.704
1.638,33.488,2.222,25.88
1.425,33.173,2.956,25.545
1.193,33.884,3.041,24.669
1.472,29.781,2.956,23.532
1.595,28.717,3.506,24.967
1.114,33.918,3.234,25.114
1.656,30.693,3.211,24.711
1.145,26.383,3.423,23.949
0.626,28.24,3.587,23.321
1.34,32.528,3.083,25.39
0.631,24.47,3.337,23.655
1.077,29.594,3.905,24.169
1.255,31.085,3.187,25.139
1.217,33.094,2.836,25.736
0.796,31.02,3.18,23.689
1.558,30.907,2.856,24.725
1.189,31.777,3.147,25.01
1.166,34.444,2.773,25.066
1.287,32.887,2.833,25.275
1.032,28.262,3.404,24.493
0.79,26.354,4.341,23.196
0.989,29.995,3.104,24.57
1.528,30.998,3.696,23.787
1.673,31.181,3.949,24.572
0.618,28.732,3.877,22.78
1.193,31.045,3.101,24.566
0.87,28.105,3.91,23.992
1.435,29.35,3.112,23.783
1.627,33.898,3.055,25.386
1.109,31.897,3.688,24.42
1.039,28.241,3.628,23.325
0.741,27.597,3.616,23.591
2.035,31.821,3.171,24.362
1.228,32.888,3.23,25.045
0.974,31.422,3.704,24.65
1.466,24.316,3.583,23.027
1.006,34.79,3.062,25.089
0.972,33.828,2.481,24.805
1.858,33.126,3.423,25.403
1.63,29.607,3.259,23.073
1.271,31.468,3.466,24.628
1.159,30.794,2.969,25.152
1.141,34.084,3.305,24.475
1.684,29.032,3.291,24.194
1.028,27.311,3.317,24.153
0.982,31.869,3.029,24.715
1.51,34.996,2.57,25.512
1.181,29.141,3.538,23.735
0.983,32.062,3.051,24.554
1.006,25.001,4.184,22.946
1.318,33.969,2.923,25.048
1.037,32.379,3.24,24.866
1.212,32.902,3.249,24.901
1.261,31.77,2.786,24.453
1.808,29.005,3.455,24.494
1.841,31.404,2.866,25.189
1.189,32.033,2.938,24.806
1.133,28.814,3.711,23.611
1.937,24.91,3.382,23.665
0.879,30.63,4.094,23.737
0.971,32.117,3.259,24.584
1.094,31.308,2.901,24.435
0.893,32.427,2.375,24.753
0.698,31.535,3.096,24.661
1.622,34.877,3.08,24.541
1.049,33.169,2.943,24.544
0.84,33.331,2.928,24.702
1.308,33.071,3.186,25.381
1.066,28.321,3.564,23.092
1.619,30.153,3.554,23.758
1.085,32.877,3.102,25.36
1.41,34.37,2.57,24.168
1.134,33.353,2.584,25.142
3.364,31.313,2.523,21.756
1.245,33.133,3.337,24.378
0.695,30.417,2.886,24.19
1.776,32.056,2.966,23.673
0.961,31.67,2.923,24.599
1.053,31.13,2.657,24.065
1.494,28.364,3.352,24.048
0.745,31.707,2.995,23.086
1.24,30.128,3.192,24.327
0.769,28.355,3.394,22.426
0.844,29.811,3.342,23.622
0.724,33.862,2.61,24.387
0.996,34.258,2.278,24.903
1.33,32.076,2.842,24.564
1.6,33.106,2.86,24.943
1.155,34.823,2.891,25.191
0.813,28.792,3.556,22.899
1.24,34.08,2.706,25.293
1.735,33.913,2.527,25.769
0.98,29.144,3.499,23.331
1.155,29.242,3.17,23.555
1.029,31.73,2.361,24.625
1.163,33.977,2.544,25.238
2.07,28.979,3.654,23.714
1.616,34.505,2.902,25.417
1.374,33.627,2.936,24.525
1.491,28.98,3.902,22.652
0.5,29.912,3.023,23.626
1.215,24.291,3.134,24.039
1.537,32.937,3.368,24.122
0.594,27.416,3.37,23.296
1.21,31.184,2.941,24.172
1.259,31.101,2.781,24.053
0.981,32.499,2.894,24.065
1.001,31.447,2.693,24.021
0.929,32.107,3.483,23.739
1.725,35.94,2.98,24.86
1.171,32.289,2.794,24.751
1.301,32.783,2.858,25.191
1.641,31.1,3.238,24.397
1.198,31.744,2.94,24.497
1.703,32.623,2.81,24.408
0.839,29.778,3.065,23.531
1.168,30.26,3.475,24.066
1.046,31.029,2.736,24.68
1.279,29.747,3.174,24.038
1.319,28.59,2.895,23.715
0.952,33.624,2.588,24.653
1.321,32.415,3.146,24.199
0.907,29.757,3.049,23.372
1.325,31.221,3.751,23.689
1.373,32.42,2.259,24.945
1.196,31.217,2.935,24.24
1.185,33.095,2.951,25.358
1.384,29.7,3.289,23.387
1.326,32.715,2.953,24.297
1.452,30.95,3.577,24.984
1.5,34.387,2.935,25.312
0.546,31.407,2.637,21.574
1.634,34.553,3.17,23.637
1.847,31.59,2.613,23.116
1.599,32.849,3.469,23.806
2.274,35.098,3.635,23.784
1.453,30.853,3.404,23.646
1.275,33.164,2.52,25.03
1.242,32.838,2.5,25.178
1.425,35.678,2.58,25.391
1.397,30.772,2.789,24.394
1.304,34.079,2.872,25.179
0.96,31.622,2.644,23.813
1.16,31.586,3.144,23.597
1.187,28.947,3.254,23.806
0.893,27.134,3.524,23.005
1.37,33.161,2.709,25.599
1.407,35.03,2.71,24.911
1.557,34.89,3.063,25.656
1.557,31.99,2.913,25.137
1.521,33.631,2.804,24.31
1.093,32.593,2.476,25.134
1.212,30.756,3.508,24.047
1.36,31.647,2.519,24.544
1.041,28.902,2.625,24.515
0.78,29.052,3.878,22.88
1.384,34.521,2.896,25.169
1.244,32.862,2.802,24.659
1.629,32.186,3.348,24.887
0.776,29.084,4.0,23.043
0.985,31.592,2.766,24.486
1.151,28.823,3.465,23.708
1.24,33.707,2.647,24.827
0.541,31.334,3.031,24.085
1.322,31.969,2.832,24.623
1.388,31.715,2.398,24.876
1.036,28.68,3.88,22.822
1.325,32.957,2.867,24.187
1.159,30.922,2.753,24.377
1.505,31.28,2.95,23.666
1.403,32.935,2.866,25.223
1.138,34.318,2.91,25.295
1.529,33.699,3.18,25.195
0.397,30.749,2.704,23.615
1.043,32.68,3.061,24.696
1.079,33.166,3.197,24.612
0.407,30.777,3.247,23.253
1.232,34.22,2.268,24.927
0.839,34.171,2.692,25.371
1.706,34.09,2.771,24.938
1.126,33.348,2.891,24.733
0.994,32.387,3.127,23.714
1.311,32.658,2.73,24.858
1.456,32.042,2.931,24.985
1.17,32.387,2.457,24.983
1.754,34.56,2.604,24.735
1.156,29.883,3.63,23.026
0.898,29.776,3.112,23.847
1.341,32.475,2.354,24.786
1.121,29.91,2.734,23.836
1.313,34.015,3.124,25.188
1.519,32.678,3.267,24.763
1.187,24.537,3.206,22.651
1.687,28.385,3.345,23.641
0.649,29.126,3.129,23.82
1.085,28.742,3.535,23.873
1.24,32.264,3.214,24.896
0.883,28.247,4.098,21.964
0.867,33.308,2.913,24.81
0.831,30.487,2.756,23.787
1.168,32.476,2.775,23.883
1.462,32.686,2.616,24.139
1.217,30.759,2.93,23.839
0.891,29.358,3.829,23.202
1.24,34.721,2.736,24.828
1.203,30.526,3.117,24.18
1.021,30.603,3.084,24.646
1.0,33.026,2.594,24.903
1.157,33.456,2.488,25.319
1.022,29.102,2.551,24.251
1.662,32.267,3.007,24.527
1.0,31.268,3.801,23.673
0.655,32.089,3.017,24.442
1.319,30.124,3.878,23.758
0.88,32.173,2.745,23.933
0.957,29.915,4.068,23.219
1.383,30.97,2.975,24.247
1.384,27.917,3.223,23.328
1.321,27.314,3.735,23.028
0.861,29.383,3.891,23.154
1.083,30.015,3.497,24.361
1.847,32.375,2.952,24.886
1.352,30.743,2.865,24.564
1.252,32.179,2.652,24.618
1.332,28.276,3.811,23.39
1.3,32.7,3.03,24.491
1.814,29.887,3.094,23.705
1.657,28.511,3.444,23.746
1.561,34.289,2.618,24.858
1.709,31.242,3.066,24.535
1.313,29.806,3.297,23.035
0.921,30.612,3.308,23.666
1.715,31.787,2.983,25.588
1.101,33.0,2.658,25.324
1.387,34.178,2.881,25.028
1.273,32.65,2.886,24.725
1.05,30.986,3.148,23.436
1.565,28.444,3.506,23.314
1.0,30.716,2.985,23.135
2.082,30.074,3.055,24.28
1.475,33.188,2.848,24.988
1.315,26.589,3.562,22.512
1.394,24.951,3.801,21.699
2.145,29.542,3.498,23.596
1.353,27.238,3.697,22.592
1.485,31.779,2.964,24.901
1.06,32.347,2.819,23.923
1.344,29.465,3.433,24.458
1.197,31.692,3.223,24.877
1.092,30.065,3.289,23.493
1.477,33.421,3.053,25.284
1.78,32.686,2.646,25.294
0.939,32.672,3.169,24.698
1.663,33.204,2.811,23.917
1.498,34.884,2.777,24.925
1.405,31.719,3.073,24.11
1.192,33.131,2.812,24.586
1.062,30.786,2.808,24.262
1.144,28.881,2.864,23.992
1.198,32.342,3.085,24.428
0.81,33.204,2.474,24.488
1.393,34.695,2.568,25.108
1.541,32.73,2.624,24.781
0.911,33.638,2.893,24.838
1.215,34.399,2.756,24.04
1.451,30.261,3.489,23.075
1.216,31.779,3.031,24.002
0.804,33.912,2.927,24.421
1.13,33.595,3.031,24.342
1.27,34.593,3.012,24.84
0.877,30.593,2.821,23.475
1.423,32.723,2.414,25.136
0.866,30.156,3.459,22.867
1.018,34.049,2.571,24.758
1.413,30.68,3.409,24.014
1.498,34.107,2.699,25.06
0.956,32.324,3.094,23.933
0.891,31.792,2.507,23.508
1.449,34.917,2.528,25.188
1.329,33.132,2.976,24.26
1.369,31.593,3.15,24.306
0.482,28.17,3.261,23.453
1.173,32.32,2.699,25.136
1.449,31.584,2.889,24.452
1.495,32.963,2.686,25.193
1.509,31.835,3.145,25.252
1.15,29.258,3.255,23.967
1.517,31.443,3.035,24.07
0.98,33.609,2.862,25.159
1.35,32.377,2.927,25.065
1.237,33.373,3.089,24.87
1.269,31.374,2.731,24.843
1.564,33.398,3.349,24.464
1.066,34.007,2.445,24.558
1.123,33.473,2.766,24.261
1.594,33.873,3.43,25.11
1.364,33.188,2.715,25.114
1.908,33.429,2.589,25.544
1.646,30.292,3.665,24.25
1.62,31.578,3.178,24.353
0.893,33.756,2.577,25.034
1.708,33.632,2.725,24.966
1.067,34.113,2.924,24.617
0.867,33.34,2.957,24.341
0.855,29.739,3.546,23.897
0.963,31.434,3.617,23.604
2.106,31.413,2.526,24.492
1.915,30.523,4.264,23.28
1.26,32.771,2.923,24.746
1.421,25.434,4.082,22.084
1.241,31.075,3.966,23.695
1.368,32.357,2.733,24.953
1.903,32.534,2.71,25.202
1.256,30.51,3.215,23.946
1.097,29.548,3.595,24.244
1.411,30.616,3.152,24.415
1.433,31.696,2.568,24.758
1.501,33.414,2.347,24.69
0.679,31.801,2.929,24.14
0.602,31.066,2.801,23.76
1.336,34.981,2.473,25.469
1.4,32.462,2.884,24.896
1.501,27.913,3.812,23.737
1.126,29.126,3.414,24.129
0.609,34.744,2.372,24.601
1.089,31.143,3.425,24.08
1.207,27.121,3.495,23.363
1.395,32.062,2.922,24.783
0.75,27.594,3.587,23.102
1.766,30.825,2.946,25.388
0.254,30.059,3.034,23.719
1.668,34.493,3.064,25.145
1.075,32.748,2.732,24.916
1.269,30.328,2.992,25.255
1.697,34.706,3.043,24.845
1.696,30.91,2.995,25.123
1.256,33.525,2.781,24.224
1.04,31.015,3.08,24.508
1.148,33.549,3.138,23.974
1.28,30.918,3.114,24.302
2.218,34.67,3.17,23.758
1.475,28.679,3.403,24.472
1.262,32.635,2.779,24.807
1.203,34.285,2.942,24.692
1.529,31.891,3.022,24.783
1.817,30.229,2.731,25.523
1.173,30.857,3.028,23.82
1.325,26.987,3.771,23.718
1.073,30.81,3.178,23.035
1.722,33.168,2.712,25.149
1.005,33.526,3.001,24.123
1.364,33.953,3.097,24.756
1.607,32.285,2.934,24.998
1.957,35.386,2.722,25.325
1.489,29.455,3.083,24.768
1.661,34.298,3.067,25.064
1.166,31.995,2.999,24.792
1.838,29.7,3.502,24.17
1.681,30.34,2.765,24.345
2.143,30.544,3.381,23.562
1.196,33.37,3.236,24.304
1.151,33.656,2.873,24.397
1.92,34.916,2.94,25.544
1.676,33.784,2.868,25.373
1.344,34.249,2.947,24.548
1.039,32.719,2.743,24.326
1.299,31.063,3.333,24.19
1.885,32.808,2.895,25.294
1.225,35.186,2.572,25.506
1.044,35.058,3.207,24.421
1.085,34.175,3.127,25.346
1.077,29.205,3.335,24.444
1.741,32.606,2.685,25.839
1.482,33.835,2.806,24.993
1.483,32.323,3.028,25.209
1.813,34.812,2.965,25.558
1.332,30.705,3.538,24.347
2.217,31.994,3.05,24.979
1.567,33.667,3.282,24.827
1.208,30.381,3.585,23.662
1.395,34.045,2.67,25.414
1.465,33.731,2.877,25.613
1.563,32.675,2.939,25.223
1.188,32.308,2.824,24.779
1.484,34.0,2.685,24.776
1.835,33.741,2.767,25.027
1.561,29.963,3.524,24.152
1.292,31.963,3.213,24.076
2.365,32.314,2.725,25.452
1.375,26.623,4.077,22.861
1.515,31.816,3.144,24.785
1.71,31.699,3.716,23.774
1.796,31.868,3.305,25.3
0.794,32.066,3.363,24.207
1.346,30.838,3.329,24.4
1.603,30.914,3.472,24.202
1.427,33.759,3.048,25.204
1.488,32.891,2.841,25.019
1.607,29.637,3.363,24.826
0.763,27.677,4.086,23.197
2.231,31.109,3.626,24.543
1.509,32.53,3.165,25.14
1.44,32.354,3.262,24.878
1.447,32.832,2.629,25.419
1.43,30.389,3.743,23.861
1.427,33.356,3.174,24.933
1.208,33.402,2.774,25.307
1.375,31.159,2.84,25.44
1.706,34.368,2.886,25.44
1.325,32.36,3.261,25.333
1.554,30.673,3.292,24.015
1.461,31.281,3.375,24.133
1.505,33.221,3.029,23.535
0.847,32.932,2.826,24.475
0.949,29.9,3.851,23.748
1.345,32.628,2.883,24.896
1.68,29.489,3.375,24.309
1.951,33.787,3.17,25.4
1.573,33.894,2.42,24.891
1.111,27.038,3.538,23.947
1.232,33.516,2.967,25.711
1.612,33.446,2.383,25.382
0.912,30.498,3.428,23.877
1.397,32.718,2.546,25.59
1.465,34.321,2.971,25.156
1.076,32.702,2.784,25.001
1.452,32.173,3.107,25.176
1.359,29.176,3.973,23.397
1.748,33.601,2.883,24.999
1.415,33.577,2.937,24.806
1.224,30.388,3.485,23.817
1.633,30.575,3.64,24.127
1.311,29.626,3.991,23.535
1.345,32.537,2.79,24.585
1.323,31.675,3.339,24.674
1.065,32.757,2.813,24.454
1.699,31.083,3.4,24.507
1.116,34.206,2.895,24.754
1.305,32.394,2.763,25.005
1.41,29.134,3.044,24.882
1.634,34.367,2.8,25.486
1.457,32.541,3.197,24.886
0.72,25.834,4.029,22.471
1.819,31.216,3.554,24.747
1.138,32.745,3.093,24.659
0.902,31.794,2.896,25.011
1.238,32.927,3.262,24.995
1.778,30.588,3.822,24.547
0.997,27.071,3.098,24.863
1.746,34.728,2.709,24.855
1.439,31.575,3.287,24.302
1.095,31.689,3.569,23.934
1.605,32.691,2.851,24.858
1.0,33.762,3.238,24.84
1.24,29.546,3.16,24.354
1.524,34.126,2.718,25.092
1.541,29.267,3.699,22.725
1.547,33.93,2.741,24.815
1.493,31.075,3.085,24.606
1.443,29.06,3.277,24.425
1.098,32.199,2.982,24.719
1.139,33.264,2.709,25.322
1.467,31.853,3.822,24.748
1.229,31.307,3.703,24.299
1.857,31.362,3.623,24.333
2.3,33.529,2.815,25.586
1.096,33.855,2.929,25.444
1.131,33.378,2.961,24.117
1.379,34.781,3.137,25.545
1.503,33.431,2.92,25.562
1.432,31.24,3.185,25.024
1.386,33.159,2.945,25.05
1.648,35.214,2.934,25.571
1.676,30.927,3.301,25.465
1.391,32.004,3.542,24.938
1.663,28.825,3.191,24.615
1.443,35.233,2.986,25.626
1.574,34.689,2.763,26.083
1.005,29.61,3.479,24.412
1.528,33.643,3.033,25.236
1.404,32.562,2.814,24.354
1.091,31.975,3.046,24.645
1.239,33.925,3.144,25.463
1.698,31.236,3.259,24.928
1.31,32.116,3.189,24.495
1.193,33.863,3.149,24.712
1.512,32.097,3.09,24.549
1.192,31.023,3.933,24.174
1.583,32.714,3.364,25.247
1.486,32.611,3.191,24.958
1.216,24.033,3.93,22.703
1.369,30.158,3.524,24.207
1.438,33.045,3.192,25.151
2.11,33.018,3.017,25.476
1.302,32.238,2.918,24.951
1.505,33.351,3.284,24.945
1.879,33.38,2.686,25.293
1.333,34.203,3.153,24.708
1.335,32.494,3.358,24.259
1.4,33.274,2.999,25.08
1.181,26.472,4.199,22.69
0.937,32.748,3.031,24.197
1.569,33.969,3.232,24.197
1.995,33.154,2.716,25.669
1.548,28.454,3.755,24.069
1.661,27.13,3.388,24.337
1.386,34.557,2.859,25.732
1.094,32.663,3.099,24.86
1.315,32.876,2.968,24.483
1.683,28.73,3.461,24.057
1.546,25.064,3.784,23.618
2.037,35.437,2.95,26.22
1.416,31.127,2.873,24.484
1.541,30.079,3.265,24.582
1.222,33.525,3.243,24.651
1.089,33.11,2.956,24.823
1.325,30.612,3.366,24.595
1.222,34.222,2.934,24.692
0.993,28.855,2.947,24.434
1.004,30.545,3.427,23.95
1.546,32.604,2.97,24.88
1.273,29.345,3.537,23.838
1.431,30.726,3.385,24.683
1.843,35.104,2.88,25.053
1.01,30.146,3.424,23.881
1.139,33.97,3.317,24.429
1.813,33.844,3.487,24.69
1.16,32.475,2.828,24.708
1.237,30.594,3.724,23.446
1.579,26.609,3.429,23.656
1.499,32.003,3.517,24.369
1.75,35.04,3.046,25.591
1.989,29.58,3.712,23.28
1.525,32.122,3.033,24.658
1.129,26.693,3.669,22.455
1.128,32.165,3.553,23.907
1.541,30.29,3.407,24.351
1.231,32.395,3.154,24.436
1.231,30.358,3.582,23.897
1.431,35.029,2.675,24.763
0.759,32.936,2.92,24.912
1.192,29.659,3.365,23.944
0.364,30.196,3.874,23.356
1.842,32.852,2.35,25.891
1.469,32.794,3.126,25.223
1.53,28.805,3.288,24.657
0.829,31.94,2.804,24.851
1.208,25.639,3.357,24.201
1.476,32.91,3.216,25.004
0.766,32.697,2.858,24.3
1.406,34.589,3.373,24.6
1.337,34.954,2.589,25.351
1.602,34.878,3.332,24.288
1.977,34.757,2.762,25.51
1.278,34.781,2.883,25.491
1.4,33.355,2.694,25.13
1.533,30.347,3.215,23.612
1.014,32.569,3.184,24.607
1.531,29.458,3.509,23.87
1.353,30.367,2.981,24.604
1.146,26.68,3.625,23.854
0.632,26.875,3.498,23.64
1.516,31.038,3.323,24.288
1.074,32.187,3.078,24.642
1.383,33.515,3.031,25.069
1.207,30.419,3.531,24.018
1.584,28.235,3.676,23.967
0.963,34.561,3.283,24.635
1.497,33.508,2.81,25.755
1.333,32.894,3.365,25.062
1.415,31.709,3.121,24.119
2.535,30.387,3.217,23.115
0.9,29.516,4.077,23.422
1.196,33.071,3.14,24.777
1.307,29.242,4.002,24.255
1.186,34.101,2.868,25.661
1.516,33.824,3.026,25.453
1.171,33.511,2.778,24.836
1.49,33.391,3.502,24.591
1.416,34.867,3.159,25.092
1.784,32.97,2.885,25.329
1.566,34.32,3.314,24.868
0.592,32.069,2.75,24.682
1.527,33.015,3.194,25.299
2.034,33.809,2.131,25.726
1.225,31.863,2.991,25.058
0.87,31.723,2.775,25.217
1.109,33.669,3.041,23.514
1.003,32.307,2.919,24.026
1.292,32.488,3.254,24.854
1.063,29.225,2.8,24.97
1.403,31.357,3.406,24.79
1.279,33.811,2.938,25.209
1.28,30.679,2.988,24.804
1.779,34.578,2.515,25.846
1.753,33.303,2.817,24.838
1.073,31.471,3.522,24.38
1.337,33.11,2.901,25.491
1.184,27.252,3.756,23.377
0.871,26.573,3.788,23.047
1.69,31.905,3.57,24.164
1.694,32.894,3.504,24.889
0.929,25.819,3.601,22.564
1.286,29.78,3.86,23.243
1.098,29.314,3.538,23.225
1.48,22.654,3.9,22.136
0.824,26.28,4.082,22.224
1.488,29.763,3.472,24.483
0.808,28.007,3.556,23.034
1.532,27.885,3.424,23.614
1.33,24.97,3.866,22.778
1.051,27.556,3.684,22.838
0.459,25.487,3.856,22.478
1.015,26.041,3.859,22.84
1.332,32.481,3.687,24.633
1.65,31.989,3.557,24.331
1.742,28.152,4.036,24.256
1.55,32.194,3.082,24.815
1.479,29.92,3.845,23.399
1.852,26.608,3.99,22.302
1.375,31.297,3.914,23.934
1.158,25.321,3.716,23.851
1.716,30.27,2.924,25.167
1.418,33.856,2.545,25.552
1.536,32.374,2.57,25.743
1.319,32.438,2.714,25.456
0.922,31.129,2.975,24.914
1.273,31.819,2.693,25.191
1.5,34.393,2.882,25.69
1.629,31.812,2.986,25.545
2.507,32.617,3.238,25.118
1.579,34.989,3.112,24.342
1.509,35.542,2.722,25.824
1.8,34.004,3.107,25.184
1.252,32.842,3.278,24.976
1.475,26.355,3.509,24.057
1.629,33.334,3.595,24.879
1.415,32.082,2.992,25.328
1.239,34.228,3.026,25.14
0.892,30.758,2.792,25.131
1.356,29.766,4.185,22.759
1.54,34.554,2.67,25.888
1.29,30.044,3.013,25.083
1.481,33.779,3.179,25.133
1.351,29.12,3.203,25.302
1.719,33.98,3.056,25.54
1.565,36.085,3.123,25.85
1.556,32.923,3.472,24.275
1.515,32.595,3.31,25.029
0.72,31.187,3.188,23.829
1.472,33.512,2.611,25.476
1.237,29.318,3.501,23.836
1.483,30.389,3.315,24.54
1.184,32.908,2.964,25.359
1.708,31.577,3.33,25.21
1.2,27.752,3.976,22.993
1.306,32.198,3.071,24.876
1.535,32.303,3.186,24.806
2.032,27.791,3.952,22.502
0.635,28.277,4.127,22.911
1.437,32.028,3.05,25.142
1.272,30.568,3.781,23.724
1.515,31.277,3.569,24.543
1.302,31.816,3.419,25.088
1.384,30.213,3.464,24.695
1.524,27.824,3.716,24.485
1.403,30.037,4.063,24.085
1.577,27.028,4.061,23.065
1.305,28.478,4.018,22.433
0.965,22.97,4.107,22.269
0.976,31.705,2.741,25.101
1.53,30.475,3.683,24.26
1.345,30.228,3.452,24.54
1.015,30.147,3.279,24.847
1.924,32.74,3.285,25.224
1.306,33.148,2.68,25.245
1.363,34.358,3.059,25.641
1.658,34.823,2.86,25.534
1.007,25.725,3.499,23.004
1.155,27.097,3.698,23.168
1.757,27.458,3.711,24.4
1.833,30.795,3.113,24.692
1.21,26.713,3.691,23.733
1.645,30.444,3.444,24.694
1.094,29.446,3.794,23.297
2.043,33.91,2.637,25.823
1.414,29.734,3.653,23.958
1.352,27.767,3.726,23.715
1.706,30.802,3.458,24.142
1.134,26.524,3.789,23.451
1.792,30.209,3.197,24.802
1.145,30.841,3.417,22.973
1.539,29.22,3.738,24.21
